balance,housing,duration,campaign,previous,response,job,contacted_cellphone,was_p_contacted,salary_bin,day_bin,age_bin,edu_num
0.0,0,120.0,2.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
0.0,0,180.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,2
164.0,0,180.0,3.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
3444.5,1,657.0,4.0,0,1,management,1,0,80k-100k,9 to 17,48 to 63 years,3
5.0,0,60.0,3.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,2
1094.0,1,60.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
269.0,1,60.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1321.0,1,300.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
843.0,0,180.0,3.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
27.0,1,0.0,3.0,0,0,services,0,0,60k-80k,9 to 17,18 to 33 years,2
509.0,1,120.0,4.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
1091.0,0,657.0,3.0,0,0,retired,0,0,20k-60k,9 to 17,48 to 63 years,2
0.0,1,360.0,4.0,0,0,housemaid,1,0,<=20k,9 to 17,33 to 48 years,2
0.0,0,60.0,4.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,2
311.0,1,180.0,3.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
59.0,1,60.0,3.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
-100.0,1,60.0,5.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
10.0,0,120.0,4.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
109.0,0,657.0,4.0,0,0,unemployed,1,0,<=20k,9 to 17,48 to 63 years,1
2.0,0,60.0,3.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
752.0,1,240.0,5.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,3
146.0,0,120.0,3.0,0,0,self-employed,1,0,20k-60k,9 to 17,48 to 63 years,3
20.0,0,180.0,3.0,0,0,management,0,0,80k-100k,9 to 17,48 to 63 years,3
0.0,0,120.0,4.0,0,0,blue-collar,0,0,<=20k,9 to 17,48 to 63 years,2
291.0,1,600.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
2686.0,1,657.0,3.0,0,1,entrepreneur,1,0,100k+,9 to 17,18 to 33 years,1
582.0,1,0.0,2.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,3
-178.0,1,120.0,3.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
-1386.0,1,0.0,4.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
348.0,0,60.0,3.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
-57.0,0,360.0,6.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
458.0,0,120.0,3.0,0,0,technician,1,0,20k-60k,9 to 17,48 to 63 years,2
465.0,1,120.0,4.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1228.0,0,60.0,2.0,0,0,unemployed,1,0,<=20k,9 to 17,18 to 33 years,2
3444.5,0,180.0,3.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,1
1590.0,1,0.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
162.0,1,120.0,3.0,0,0,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,2
1278.0,1,120.0,3.0,0,0,retired,0,0,20k-60k,9 to 17,48 to 63 years,2
0.0,1,120.0,4.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
38.0,0,300.0,5.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,1
0.0,1,180.0,4.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
0.0,0,540.0,3.0,0,0,housemaid,0,0,<=20k,9 to 17,33 to 48 years,2
854.0,1,480.0,6.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1275.0,0,360.0,4.0,0,0,admin.,1,0,20k-60k,9 to 17,48 to 63 years,2
-988.0,1,60.0,3.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,3
0.0,1,0.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,48 to 63 years,2
683.0,1,60.0,6.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
1149.0,0,60.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
299.0,1,180.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
1838.0,1,120.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
29.0,1,360.0,5.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
0.0,1,360.0,4.0,0,0,self-employed,1,0,20k-60k,9 to 17,33 to 48 years,3
-112.0,0,120.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,2
-109.0,1,657.0,4.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
0.0,1,120.0,1.0,0,0,housemaid,0,0,<=20k,9 to 17,33 to 48 years,1
-352.0,0,240.0,1.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,2
182.0,0,300.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1.0,0,420.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
729.0,1,240.0,1.0,0,0,blue-collar,0,0,<=20k,9 to 17,33 to 48 years,2
0.0,1,240.0,6.0,0,0,admin.,0,0,20k-60k,9 to 17,33 to 48 years,2
0.0,1,180.0,1.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,3
217.0,1,300.0,5.0,0,0,self-employed,1,0,20k-60k,9 to 17,18 to 33 years,2
1238.0,1,240.0,1.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,1
160.0,1,120.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
185.0,0,60.0,5.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
512.0,0,60.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1.0,0,60.0,4.0,0,0,student,1,0,<=20k,9 to 17,18 to 33 years,3
3444.5,1,120.0,4.0,0,0,technician,0,0,20k-60k,9 to 17,33 to 48 years,2
0.0,1,120.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
0.0,0,657.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
3444.5,1,60.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
3444.5,1,60.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
-207.0,0,657.0,2.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
217.0,0,180.0,6.0,0,0,self-employed,1,0,20k-60k,9 to 17,48 to 63 years,1
1928.0,0,480.0,5.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,2
59.0,0,657.0,4.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,3
-34.0,0,300.0,1.0,0,0,unemployed,1,0,<=20k,9 to 17,18 to 33 years,2
65.0,0,657.0,1.0,0,1,services,1,0,60k-80k,9 to 17,48 to 63 years,2
153.0,0,657.0,2.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,2
597.0,0,657.0,1.0,0,1,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
0.0,1,60.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
174.0,0,60.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
222.0,0,657.0,4.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
-799.0,0,657.0,3.0,0,1,entrepreneur,1,0,100k+,9 to 17,48 to 63 years,2
1020.0,1,300.0,1.0,0,0,unemployed,1,0,<=20k,9 to 17,33 to 48 years,2
122.0,0,120.0,1.0,0,0,housemaid,1,0,<=20k,9 to 17,48 to 63 years,2
287.0,1,60.0,5.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
71.0,0,60.0,4.0,0,0,student,1,0,<=20k,9 to 17,18 to 33 years,3
24.0,1,180.0,3.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
454.0,0,300.0,2.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
-231.0,0,657.0,2.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
0.0,1,60.0,2.0,0,0,management,0,0,80k-100k,9 to 17,18 to 33 years,3
1.0,1,60.0,2.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,3
300.0,1,540.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
226.0,1,120.0,5.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,3
534.0,0,120.0,6.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
112.0,1,60.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1154.0,0,600.0,6.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,3
0.0,1,60.0,6.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,1
31.0,1,180.0,6.0,0,0,unemployed,1,0,<=20k,9 to 17,18 to 33 years,2
0.0,0,60.0,6.0,0,0,housemaid,1,0,<=20k,9 to 17,33 to 48 years,2
1775.0,0,480.0,5.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
313.0,1,420.0,1.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,2
-268.0,1,60.0,5.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
0.0,0,60.0,4.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
463.0,1,540.0,2.0,0,0,services,0,0,60k-80k,9 to 17,48 to 63 years,2
3444.5,1,120.0,4.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,2
142.0,1,240.0,5.0,0,0,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,1
1103.0,1,60.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,2
-37.0,0,360.0,4.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
3444.5,1,120.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,3
84.0,0,300.0,6.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,3
3064.0,1,120.0,2.0,0,0,admin.,0,0,20k-60k,9 to 17,33 to 48 years,2
0.0,0,240.0,2.0,0,0,blue-collar,0,0,<=20k,9 to 17,18 to 33 years,2
3444.5,0,60.0,6.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,3
0.0,1,120.0,5.0,0,0,technician,1,0,20k-60k,9 to 17,48 to 63 years,2
0.0,0,657.0,3.0,0,1,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,1
0.0,1,240.0,5.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
3444.5,1,657.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
664.0,0,657.0,5.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
-1.0,0,180.0,5.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
0.0,0,180.0,4.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
17.0,1,120.0,4.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,1
3.0,1,600.0,4.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
3444.5,0,60.0,6.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
3444.5,0,60.0,6.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,1
0.0,1,180.0,6.0,0,0,blue-collar,0,0,<=20k,9 to 17,18 to 33 years,1
303.0,1,180.0,4.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
345.0,1,120.0,3.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
8.0,1,120.0,2.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
3444.5,1,60.0,4.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,2
340.0,0,240.0,5.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
0.0,0,657.0,6.0,0,1,services,1,0,60k-80k,9 to 17,33 to 48 years,2
1388.0,1,120.0,5.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
317.0,1,657.0,2.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
0.0,0,120.0,5.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
13.0,1,180.0,2.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
3444.5,1,240.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,2
297.0,1,120.0,5.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
219.0,1,360.0,6.0,0,0,admin.,1,0,20k-60k,9 to 17,48 to 63 years,2
0.0,1,120.0,4.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
1425.0,1,300.0,4.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,3
185.0,1,120.0,2.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,2
126.0,1,300.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,1
2622.0,0,360.0,5.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,3
0.0,1,120.0,6.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
348.0,1,300.0,3.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
0.0,1,360.0,2.0,0,0,self-employed,1,0,20k-60k,9 to 17,18 to 33 years,2
3420.0,1,60.0,2.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
11.0,0,60.0,5.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,3
1786.0,1,60.0,4.0,0,0,technician,0,0,20k-60k,9 to 17,33 to 48 years,2
2629.0,1,0.0,4.0,0,0,management,0,0,80k-100k,9 to 17,48 to 63 years,3
-183.0,0,360.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
1531.0,0,540.0,6.0,0,0,technician,0,0,20k-60k,9 to 17,33 to 48 years,3
19.0,0,60.0,3.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
0.0,0,180.0,4.0,0,0,entrepreneur,1,0,100k+,9 to 17,48 to 63 years,2
20.0,0,420.0,4.0,0,0,blue-collar,0,0,<=20k,9 to 17,33 to 48 years,1
0.0,1,180.0,6.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,2
-563.0,0,657.0,4.0,0,1,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,2
729.0,1,60.0,5.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
5.0,0,657.0,5.0,0,1,student,1,0,<=20k,9 to 17,18 to 33 years,3
635.0,0,540.0,6.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
0.0,0,657.0,4.0,0,1,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,2
0.0,1,480.0,5.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,2
285.0,1,657.0,3.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
884.0,0,120.0,4.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
3444.5,0,240.0,5.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,3
406.0,1,180.0,4.0,0,0,entrepreneur,0,0,100k+,9 to 17,33 to 48 years,3
278.0,1,60.0,6.0,0,0,housemaid,0,0,<=20k,9 to 17,48 to 63 years,1
898.0,0,60.0,5.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
-325.0,1,120.0,6.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
497.0,1,240.0,5.0,0,0,services,0,0,60k-80k,9 to 17,48 to 63 years,2
667.0,1,360.0,6.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
0.0,0,600.0,6.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
765.0,1,657.0,3.0,0,0,technician,1,0,20k-60k,9 to 17,48 to 63 years,2
764.0,0,60.0,5.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
107.0,0,60.0,6.0,0,0,student,0,0,<=20k,9 to 17,33 to 48 years,2
139.0,0,420.0,5.0,0,1,entrepreneur,1,0,100k+,9 to 17,18 to 33 years,3
885.0,1,600.0,6.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
3444.5,1,120.0,6.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
463.0,1,60.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,2
83.0,0,0.0,6.0,0,0,management,0,0,80k-100k,9 to 17,33 to 48 years,3
82.0,1,657.0,4.0,0,0,admin.,0,0,20k-60k,9 to 17,48 to 63 years,2
326.0,1,60.0,6.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
3444.5,1,60.0,5.0,0,0,blue-collar,0,0,<=20k,9 to 17,48 to 63 years,2
480.0,0,300.0,6.0,0,0,entrepreneur,0,0,100k+,9 to 17,48 to 63 years,2
321.0,1,120.0,2.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
377.0,0,657.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,2
459.0,0,60.0,6.0,0,0,services,0,0,60k-80k,9 to 17,33 to 48 years,2
0.0,0,0.0,6.0,0,0,management,0,0,80k-100k,9 to 17,33 to 48 years,3
0.0,1,240.0,4.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
345.0,1,180.0,6.0,0,0,admin.,0,0,20k-60k,9 to 17,33 to 48 years,2
1063.0,1,0.0,4.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
210.0,1,240.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
0.0,1,657.0,5.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
446.0,1,120.0,5.0,0,0,management,0,0,80k-100k,9 to 17,33 to 48 years,3
0.0,1,180.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,2
2818.0,1,300.0,6.0,0,0,technician,1,0,20k-60k,9 to 17,48 to 63 years,2
300.0,0,0.0,6.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
0.0,0,0.0,6.0,0,0,housemaid,0,0,<=20k,9 to 17,48 to 63 years,1
0.0,1,480.0,3.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
-11.0,0,120.0,4.0,0,0,blue-collar,0,0,<=20k,9 to 17,48 to 63 years,1
500.0,1,60.0,6.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
177.0,1,420.0,3.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
850.0,0,180.0,5.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
-37.0,0,0.0,6.0,0,0,services,0,0,60k-80k,9 to 17,48 to 63 years,2
2265.0,1,60.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1293.0,0,180.0,3.0,0,0,management,0,0,80k-100k,9 to 17,33 to 48 years,3
346.0,1,120.0,1.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,2
-888.0,0,120.0,1.0,0,0,services,1,0,60k-80k,9 to 17,48 to 63 years,2
2.0,1,120.0,1.0,0,0,unemployed,1,0,<=20k,9 to 17,18 to 33 years,2
0.0,0,120.0,1.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,2
143.0,0,120.0,1.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,3
4.0,1,120.0,6.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
67.0,1,60.0,4.0,0,0,housemaid,1,0,<=20k,9 to 17,18 to 33 years,1
319.0,1,180.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
92.0,0,420.0,6.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,1
563.0,0,0.0,1.0,0,0,blue-collar,0,0,<=20k,9 to 17,48 to 63 years,1
855.0,1,540.0,1.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
34.0,1,60.0,2.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,1
2761.0,0,657.0,1.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
1728.0,1,120.0,1.0,0,0,services,0,0,60k-80k,9 to 17,48 to 63 years,1
0.0,0,360.0,2.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,2
0.0,0,120.0,2.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
3444.5,0,120.0,1.0,0,0,entrepreneur,1,0,100k+,9 to 17,48 to 63 years,3
8.0,1,0.0,1.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,1
-28.0,1,540.0,1.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,3
-230.0,1,657.0,1.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,2
1710.0,0,480.0,2.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
-353.0,1,60.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
35.0,0,180.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
694.0,1,657.0,4.0,0,1,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,3
422.0,1,360.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
1.0,0,60.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
208.0,1,240.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,1
64.0,0,120.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
496.0,0,120.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,3
0.0,1,0.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
-563.0,0,60.0,1.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,3
81.0,1,0.0,6.0,0,0,self-employed,1,0,20k-60k,9 to 17,18 to 33 years,3
-273.0,1,300.0,3.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
431.0,0,360.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
327.0,0,120.0,4.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
11.0,1,240.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
686.0,1,120.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,48 to 63 years,1
8.0,1,180.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,2
0.0,0,180.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
-199.0,0,420.0,2.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,2
0.0,0,120.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,2
465.0,1,180.0,1.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,3
3444.5,0,180.0,2.0,0,0,management,1,0,80k-100k,9 to 17,18 to 33 years,3
151.0,1,480.0,1.0,0,1,management,1,0,80k-100k,9 to 17,18 to 33 years,3
0.0,0,180.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
130.0,1,0.0,1.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,3
354.0,0,540.0,1.0,0,1,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
-94.0,1,60.0,1.0,0,0,self-employed,1,0,20k-60k,9 to 17,33 to 48 years,3
673.0,1,657.0,1.0,0,1,management,1,0,80k-100k,9 to 17,33 to 48 years,3
1605.0,1,60.0,3.0,0,0,services,1,0,60k-80k,9 to 17,48 to 63 years,2
299.0,0,120.0,4.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,3
2516.0,1,300.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,48 to 63 years,2
14.0,0,180.0,1.0,0,0,self-employed,1,0,20k-60k,9 to 17,48 to 63 years,2
0.0,1,120.0,2.0,0,0,blue-collar,1,0,<=20k,9 to 17,18 to 33 years,1
512.0,0,60.0,1.0,0,0,blue-collar,0,0,<=20k,9 to 17,33 to 48 years,1
1265.0,1,540.0,1.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,1
105.0,0,120.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,18 to 33 years,2
-55.0,0,120.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
597.0,0,657.0,6.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,3
0.0,0,0.0,6.0,0,0,admin.,1,0,20k-60k,9 to 17,33 to 48 years,2
0.0,0,480.0,6.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,2
166.0,1,60.0,2.0,0,0,self-employed,1,0,20k-60k,9 to 17,18 to 33 years,2
3444.5,1,60.0,1.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,3
318.0,0,60.0,2.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
340.0,1,180.0,2.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,3
0.0,0,657.0,1.0,0,0,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
1027.0,1,240.0,2.0,0,0,entrepreneur,1,0,100k+,9 to 17,33 to 48 years,3
-393.0,1,420.0,1.0,0,1,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
0.0,1,120.0,2.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
93.0,0,120.0,1.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,2
29.0,0,240.0,1.0,0,0,management,1,0,80k-100k,9 to 17,48 to 63 years,3
-188.0,0,180.0,1.0,0,0,blue-collar,0,0,<=20k,9 to 17,18 to 33 years,2
105.0,1,60.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,18 to 33 years,2
-768.0,1,0.0,2.0,0,0,services,1,0,60k-80k,9 to 17,33 to 48 years,2
324.0,1,657.0,1.0,0,1,blue-collar,1,0,<=20k,9 to 17,33 to 48 years,2
6.0,1,420.0,1.0,0,0,technician,1,0,20k-60k,9 to 17,33 to 48 years,2
100.0,0,0.0,2.0,0,0,services,1,0,60k-80k,9 to 17,18 to 33 years,2
2987.0,1,300.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
3444.5,1,0.0,6.0,0,0,housemaid,1,0,<=20k,9 to 17,33 to 48 years,2
256.0,1,657.0,2.0,0,1,unemployed,1,0,<=20k,9 to 17,18 to 33 years,3
975.0,0,120.0,1.0,0,0,retired,1,0,20k-60k,9 to 17,48 to 63 years,2
-444.0,0,180.0,1.0,0,0,admin.,1,0,20k-60k,9 to 17,48 to 63 years,1
96.0,1,180.0,1.0,0,0,management,1,0,80k-100k,9 to 17,33 to 48 years,3
2707.0,1,60.0,1.0,0,0,technician,0,0,20k-60k,9 to 17,33 to 48 years,2
